date_mesure,A,C,B,D
2015-10-01,-0.09062930824786103,-0.3395211975629319,-0.8872547775167978,0.3007808579706621
2015-10-08,-0.06264153576251541,-0.3018395510355089,-0.81019304611081,0.251012255519719
2015-10-15,-0.018355497179719682,-0.2024263945323322,-0.7691405920359308,0.1901636752272488
2015-10-22,0.08951739070434953,-0.1737462307909277,-0.7327988688859074,0.1728067845625372
2015-10-29,0.691223531825428,-0.15247328397793683,-0.6377294668291613,0.03443763097120608
2015-11-05,0.951639202100498,-0.041125422508544535,-0.5151912250141482,-0.008305111716906732
2015-11-12,0.5048740919210518,-0.06551187714131969,-0.5270611494845482,-0.0626783588423753
2015-11-19,0.33119956001745743,-0.09758821011068775,-0.46021533993932406,-0.09684726326867782
2015-11-26,0.15829157661205698,-0.15981974001603658,-0.34515400108215033,-0.09988981180772828
2015-12-03,0.05012968758457487,-0.19790799589492003,-0.44619365597183225,-0.11335074303583881
2015-12-10,0.02327329713832546,-0.2242897007333878,-0.45578575581469827,-0.23817338356265103
2015-12-17,-0.01733870770881757,-0.2519672279077606,-0.46072189780007233,-0.25696472255377245
2015-12-24,-0.02103835606581894,-0.27922042946714043,-0.4643833307661738,-0.19153316592781724
2015-12-31,0.1523017482812733,-0.272102852820684,-0.27791250673439044,-0.16674654031777508
2016-01-07,0.15179024157349771,-0.29123162078495013,0.16326694154088534,-0.1900115667819258
2016-01-14,0.04328379741736241,-0.35532067854899074,0.18867724399331906,-0.16729880601609232
2016-01-21,-0.025969545665000576,-0.407957455295763,0.13545142387467923,-0.1548873064727318
2016-01-28,-0.10153603048688675,-0.4197367694666543,0.02856671996370333,-0.16299907814502756
2016-02-04,0.07333280793280603,-0.4521545732696584,0.11666625183081449,-0.19082544262506884
2016-02-11,0.3248370437869137,-0.4310099247967275,0.4483420620556523,-0.16613755693005297
2016-02-18,0.1320995050942349,-0.46972867026626935,0.4081558407871504,-0.1405644127047575
2016-02-25,0.6234134983745234,-0.39980619272763496,0.5277099486382206,-0.11841597552180327
2016-03-03,0.7270308601487231,-0.37518279730785237,0.6289230632927426,-0.15185919221385175
2016-03-10,0.47972933882575575,-0.42112215690653276,0.5507069255240957,-0.1267973142848059
2016-03-17,0.44421736743418233,-0.40615941159075336,0.5103264377119295,-0.13782133425495524
2016-03-24,0.3174660418363221,-0.43935827556970874,0.37209479392797973,-0.11997302573921839
2016-03-31,0.6452943699736571,-0.4465699057645875,0.36812848435845574,-0.07666176065443697
2016-04-07,0.9857546376009891,-0.4158254030112806,0.434207537702821,-0.020309086715307345
2016-04-14,0.5774964635075918,-0.45065168311469694,0.3523248287883857,-0.01096172875653778
2016-04-21,0.3836842207050883,-0.49652064175837407,0.23109929079142366,0.0415874620485461
2016-04-28,0.1899179620354491,-0.5667189634870602,0.12320154820179047,0.10014462624547378
2016-05-05,0.3437378566764338,-0.5878115918685534,0.06320577383066682,0.09382036302030904
2016-05-12,0.6232432061384532,-0.6051312340258281,0.21773161796820623,0.13555177818990177
2016-05-19,0.3605853998179041,-0.6509465825115976,0.07554118560112469,0.16290232261838727
2016-05-26,0.23246703346175807,-0.6771278963140863,0.03933243153344407,0.15432791996608267
2016-06-02,0.12394410298282692,-0.7213523001704406,0.05148780777323819,0.14133649171194904
2016-06-09,-0.05449441978937408,-0.7912915444479278,-0.1382765376705894,0.16281358185613418
2016-06-16,-0.19851457599859376,-0.8515443905388829,-0.20828049446512917,0.17778018345137492
2016-06-23,-0.39242148473635174,-0.9303049492858233,-0.43495131148660143,0.18031125747819776
2016-06-30,-0.5567151333591324,-1.0089894687184722,-0.6721300641157473,0.22662520691794608
2016-07-07,-0.6949468075391781,-1.088448201694425,-0.8652985347283821,0.34879081900876996
2016-07-14,-0.8011401376167134,-1.1529688118515533,-1.0257983839165825,0.39400003604985334
2016-07-21,-0.8331660635898318,-1.1958139158098562,-1.176697735154327,0.422189299225159
2016-07-28,-0.9898806009179066,-1.2603622966522368,-1.304888605693463,0.47222457076292235
2016-08-04,-1.0866854106100436,-1.3356067872146637,-1.4362484060491842,0.46866822174413314
2016-08-11,-1.1938245156008738,-1.3955848632184864,-1.5298713509323743,0.47619581678436873
2016-08-18,-1.182913036372615,-1.4326255035075184,-1.5655922972357463,0.5219086323573965
2016-08-25,-1.2428269063078625,-1.500351144952442,-1.6302822582539918,0.5232294696072501
2016-09-01,-1.3148920826594084,-1.5556662046713061,-1.6685457021068393,0.5904890219070571
2016-09-08,-1.259965586996223,-1.5871708392331665,-1.6431048670682684,0.5346666086714946
2016-09-15,-0.5721156874527219,-1.4157252138473022,-1.5462576814441706,0.396953657574859
2016-09-22,-0.8233213601965232,-1.4450657410526357,-1.5275072027147785,0.34669206288167476
2016-09-29,-0.8575668909377916,-1.4517068323357445,-1.4792293649824746,0.38738348262416467
2016-10-06,-0.8682140098216019,-1.450897840110104,-1.3770651730470127,0.3705502832967068
2016-10-13,0.47507998941968077,-1.0466005041443012,-0.9754704191217418,0.2608710420460719
2016-10-20,0.8069801447978746,-0.8161252509727261,-0.9617249680174575,0.09491229019251352
2016-10-27,0.69219678778324,-0.7833573620106327,-0.8867507648509616,0.015368603749975063
2016-11-03,0.4387654686892688,-0.7473858868775484,-0.8014076367812097,-0.03100883988977418
2016-11-10,0.28548582655666865,-0.7608531813182328,-0.6471141938469533,-0.12886031626199018
2016-11-17,0.5079297614457347,-0.7071265306140353,-0.5576249267547863,-0.1680085378144596
2016-11-24,1.1773854504593608,-0.36717195379870565,0.06576479212023134,-0.38742026786929223
2016-12-01,1.1218506171700855,-0.33268964507300003,-0.05656795332959336,-0.40318581866583325
2016-12-08,0.8528496406531494,-0.34483950378254946,-0.11724483306443254,-0.39972304259109503
2016-12-15,1.0081476206658766,-0.33928575765680713,-0.20318321336506154,-0.41902945120952184
2016-12-22,1.1451713607680034,-0.29241774665835174,-0.1983182351479117,-0.40982980296635674
2016-12-29,0.860959070917203,-0.28271201666337237,-0.20925946829815023,-0.4599868326893256
2017-01-05,0.666901228069405,-0.2984870747232058,-0.2465056378064488,-0.4593253066177183
2017-01-12,0.5123600035648666,-0.3178386876487781,-0.1423523623976448,-0.4474932365349092
2017-01-19,0.3885425521392914,-0.3569220530097892,-0.10573185320884902,-0.42942974565325787
2017-01-26,1.0350834343615676,-0.25349159992944376,0.31089811285718294,-0.38873304509958545
2017-02-02,1.3046526844893844,-0.14707310977539645,0.7005672646112869,-0.4473551283207501
2017-02-09,1.3037908561255627,-0.11532291936131034,0.7981244509903157,-0.48301763314834756
2017-02-16,1.3689944404864032,-0.09021632355012299,0.800964088213611,-0.3771051870464559
2017-02-23,1.1795559285307846,-0.0805231184051941,0.6945739450051133,-0.3620320821545522
2017-03-02,1.186545688979682,-0.09131685965331637,0.9416965964682553,-0.31448540253294077
2017-03-09,1.0029386967894593,-0.1250951666143385,0.9640403069009524,-0.19479039222712902
2017-03-16,0.7717744655202337,-0.14759930500131524,0.7878739723489443,-0.12731382975621952
2017-03-23,1.2460786562421045,-0.0334040656442548,0.8882480738264121,-0.09588382482243296
2017-03-30,1.1853581707814893,0.04828903882426294,0.9039343690982024,-0.0701547839268607
2017-04-06,0.9263795777530444,0.042494790812346306,0.672424104811739,0.026764594704881794
2017-04-13,0.6843415876940337,-0.013197987507394426,0.46073298982737554,0.027226775609134723
2017-04-20,0.5105993209985118,-0.07282877314410452,0.3002385018883357,0.048693034086750075
2017-04-27,0.5822612472607638,-0.07300126168452714,0.23672354763117562,0.10973669651819032
2017-05-04,0.5254379775959224,-0.06580441573804585,0.1907303455811065,0.10925234316668825
2017-05-11,0.584120209872048,-0.09657957057636951,0.1671194533812917,0.041808544184983976
2017-05-18,0.28959670609251953,-0.17071308264083956,0.11432990563709955,0.06893316267742326
2017-05-25,0.07318572939479699,-0.25023538548106883,-0.034393117429620965,0.09163823006183675
2017-06-01,-0.04436616935046224,-0.3258216319672719,-0.12464246609922403,0.18104782250373735
2017-06-08,-0.20279228491222265,-0.42238723675252,-0.3008731252307267,0.2135824133274374
2017-06-15,-0.35861561204735065,-0.5196058549537128,-0.5146140557830339,0.054854196576545
2017-06-22,-0.4740902127744505,-0.5918575582014656,-0.6159918281995456,0.05827215761543186
2017-06-29,-0.5261412846424206,-0.6297674954727059,-0.6726858997285716,0.1623919769364759
2017-07-06,-0.653683467685296,-0.7158885273743043,-0.8338676088814148,0.19904091544878266
2017-07-13,-0.8164017695676455,-0.8041277176097891,-0.9981752878737359,0.3126543004799406
2017-07-20,-0.8981643980867438,-0.8769556946573487,-1.1033306365995221,0.3848604597033044
2017-07-27,-1.0021515985393086,-0.9554280701773731,-1.2439410252362224,0.43644931035734535
2017-08-03,-1.062259936333985,-1.033647167316161,-1.3256596465493384,0.5095562871827737
2017-08-10,-1.1132850462491601,-1.0989573946380826,-1.4096492636491305,0.5306351187997158
2017-08-17,-1.1921397248795487,-1.16485483516344,-1.5142155005115168,0.48858348941288976
2017-08-24,-1.1792464038073147,-1.214515591460305,-1.5516902591373292,0.4551453789242881
